"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AH","204","Greek Art & Archaeology","2349","Classics & Mediterran Studies","7","2","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Ros, Karen E","14"
"AH","232","Film History I: 1890-WWII","2492","English","9","10","2","3","1","0","0","0","0","0","0","0","0","0","0","0","Rubin, Martin L.","25"
"AH","531","Haunted S & SE Asia","2727","Urban Planning and Policy","16","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Becker, Catherine","19"
"ANTH","100","Human Adventure","2841","Anthropology","52","61","33","6","16","0","0","0","0","0","0","0","0","0","0","12","Bauer, Brian S","180"
"ANTH","100","Human Adventure","2841","Anthropology","7","15","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Roosevelt, Anna C","24"
"ANTH","101","World Cultures","2841","Anthropology","52","48","23","12","14","0","0","0","0","0","0","0","0","0","0","10","Mouftah, Nermeen","159"
"ANTH","102","Intro to Archaeology","2841","Anthropology","181","54","7","5","4","0","0","0","0","0","0","0","0","0","0","9","LaMotta, Vincent","260"
"ANTH","105","Human Evolution","2841","Anthropology","96","87","24","6","1","0","0","0","0","0","0","0","0","0","0","6","Sacks, Lita","220"
"ANTH","105","Human Evolution","2841","Anthropology","81","29","14","6","6","0","0","0","0","0","0","0","0","0","0","4","Whyms, Pamela S","140"
"ANTH","215","Anthropology of Religion","2841","Anthropology","6","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","Mouftah, Nermeen","16"
"ANTH","216","Medicine, Culture, & Society","2841","Anthropology","64","26","13","7","5","0","0","0","1","0","0","0","0","0","0","2","Reddy, Gayatri","118"
"ANTH","217","Anthropology of Middle East","2841","Anthropology","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Rabie, Kareem Mohamed","14"
"ANTH","217","Digital & Mobile Ethnographies","2841","Anthropology","6","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Alvarez Velasco, Soledad","11"
"ANTH","217","Intro to Museum Anthropology","2841","Anthropology","8","8","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Johnson, Peri","20"
"ANTH","226","North American Archaeology","2841","Anthropology","13","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","LaMotta, Vincent","21"
"ANTH","229","Archaeo Frauds,Myths,Pseudosci","2841","Anthropology","9","8","3","3","2","0","0","0","0","0","0","0","0","0","0","0","Goodman, Elizabeth M","25"
"ANTH","237","Human Skeleton","2841","Anthropology","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Sloan R","10"
"ANTH","238","Biology of Women","2841","Anthropology","10","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Starkweather, Kathrine Elizabeth","14"
"ANTH","239","Forensic Anthropology","2841","Anthropology","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Sacks, Lita","15"
"ANTH","255","Middle East Feminisms","2369","Gender and Women's Studies","6","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Naber, Nadine","10"
"ANTH","309","Writing Culture","2841","Anthropology","15","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Giampaoli, Michelangelo","21"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","18","2","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Aburqayeq, Ghassan","24"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","11","10","12","1","6","0","0","0","0","0","0","0","0","0","0","2","Alyassir, Lina","42"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","15","6","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Babiker, Mariam","24"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","12","5","2","0","1","0","0","0","0","0","0","0","0","0","0","3","Aburqayeq, Ghassan","23"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","4","10","5","2","1","0","0","0","0","0","0","0","0","0","0","2","Alyassir, Lina","24"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","19","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Babiker, Mariam","24"
"ARAB","201","Adv Arabic through Literature","2349","Classics & Mediterran Studies","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Babiker, Mariam","17"
"ARAB","230","Arabic Literature in Tran","2349","Classics & Mediterran Studies","20","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Aburqayeq, Ghassan","28"
"BIOS","104","Biology for Non-majors","2453","Biological Sciences","35","35","32","5","4","0","0","0","0","0","0","0","0","0","0","9","Muller, Michael T","120"
"BIOS","110","Biol of Cells & Organisms","2453","Biological Sciences","109","148","62","22","26","0","0","0","0","0","0","0","0","0","0","12","Daemicke Hansen, Alexandra Kristin","379"
"BIOS","110","Biol of Cells & Organisms","2453","Biological Sciences","83","124","122","75","19","0","0","0","0","0","0","0","0","0","0","20","Muller, Michael T","443"
"BIOS","120","Populations & Communities","2453","Biological Sciences","316","67","33","3","12","0","0","0","0","0","0","0","0","0","0","14","Molumby, Alan J","445"
"BIOS","184","The Basics of Neuroscience","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Park, Thomas J","19"
"BIOS","196","Biology Colloquium","2453","Biological Sciences","53","5","1","0","0","0","0","0","0","0","0","0","0","0","0","3","Nelson, Karin Noel","62"
"BIOS","220","Genetics","2453","Biological Sciences","21","29","17","15","12","0","0","0","0","0","0","0","0","0","0","10","Morrison, Donald A","104"
"BIOS","220","Genetics","2453","Biological Sciences","82","41","50","16","26","0","0","0","1","0","0","0","0","0","0","24","Okkema, Peter G","240"
"BIOS","222","Cell Biology","2453","Biological Sciences","47","71","15","6","2","0","0","0","0","0","0","0","0","0","0","15","Alfonso, Aixa","156"
"BIOS","222","Cell Biology","2453","Biological Sciences","108","92","59","3","3","0","0","0","1","0","1","0","0","0","0","9","Warpeha, Katherine Mary","276"
"BIOS","230","Evolution and Ecology","2453","Biological Sciences","47","41","39","19","12","0","0","0","0","0","0","0","0","0","0","13","Ashley, Mary Virginia","171"
"BIOS","230","Evolution and Ecology","2453","Biological Sciences","9","37","19","4","8","0","0","0","0","0","0","0","0","0","0","5","Nelson, Karin Noel","82"
"BIOS","272","Comparative Vertebrate Anatomy","2453","Biological Sciences","4","18","17","8","5","0","0","0","0","0","0","0","0","0","0","11","Nelson, Karin Noel","63"
"BIOS","286","Biology of Brain","2453","Biological Sciences","91","72","40","22","5","0","0","0","0","0","0","0","0","0","0","6","Tchernookova, Boriana Krassimirova","236"
"BIOS","294","DuSable Trailblazing Scholar","2453","Biological Sciences","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gonzalez-Meler, Miquel Angel","12"
"BIOS","294","Insect Evolution and Diversity","2453","Biological Sciences","11","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Molumby, Alan J","18"
"BIOS","294","Special Topics in BIOS","2453","Biological Sciences","17","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Alfonso, Aixa","21"
"BIOS","296","Directed Instruction","2453","Biological Sciences","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nelson, Karin Noel","12"
"BIOS","310","Genetics Laboratory","2453","Biological Sciences","69","55","20","10","1","0","0","0","1","0","0","0","0","0","0","3","Chong, Jer Pin","159"
"BIOS","312","Cell Biology Laboratory","2453","Biological Sciences","154","97","17","8","2","0","0","0","0","0","0","0","0","0","0","7","Al-Duroobi, Haya","285"
"BIOS","323","Molecular Biology Laboratory","2453","Biological Sciences","16","6","2","0","1","0","0","0","0","0","0","0","0","0","0","2","Mc Cutcheon, Suzanne M","27"
"BIOS","325","Human Embryology","2453","Biological Sciences","122","46","10","2","7","0","0","0","1","0","0","0","0","0","0","4","Bassett, Andrea Louise","192"
"BIOS","326","Embryology Laboratory","2453","Biological Sciences","99","21","6","0","3","0","0","0","0","0","0","0","0","0","0","4","Bassett, Andrea Louise","133"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","56","27","5","3","3","0","0","0","0","0","0","0","0","0","0","1","Ale, Som Bahadur","95"
"BIOS","340","Environmental Physiology","2453","Biological Sciences","28","7","1","0","4","0","0","0","0","0","0","0","0","0","0","0","Molumby, Alan J","40"
"BIOS","343","Animal Physiological Systems","2453","Biological Sciences","104","50","32","8","8","0","0","0","1","0","0","0","0","0","0","4","Daemicke Hansen, Alexandra Kristin","207"
"BIOS","350","General Microbiology","2453","Biological Sciences","171","97","31","8","4","0","0","0","0","0","0","0","0","0","0","3","Mills, Michael","314"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","197","31","7","3","0","0","0","0","0","0","0","0","0","0","0","1","Bassett, Andrea Louise","239"
"BIOS","352","Introductory Biochemistry","2453","Biological Sciences","72","89","62","17","5","0","0","0","0","0","0","0","0","0","0","15","Polikanov, Yury S","260"
"BIOS","365","Human Ecological Systems","2453","Biological Sciences","22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Minor, Emily","24"
"BIOS","399","Independent Research","2453","Biological Sciences","0","0","0","0","0","0","0","10","0","0","0","0","0","11","0","0","Shingleton, Alexander","21"
"BIOS","420","Genomics","2453","Biological Sciences","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lynch, Jeremy A","19"
"BIOS","430","Evolution","2453","Biological Sciences","15","3","7","0","0","0","0","0","1","0","0","0","0","0","0","2","Walker, Joseph","28"
"BIOS","435","Plant Evolution","2453","Biological Sciences","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Igic, Boris","10"
"BIOS","437","Tropical Ecology","2453","Biological Sciences","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gonzalez-Meler, Miquel Angel","11"
"BIOS","446","Evolution & Human Disease","2453","Biological Sciences","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Mason-Gamer, Roberta J","13"
"BIOS","452","Biochemistry I","2458","Chemistry","21","20","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Miller, Lawrence","49"
"BIOS","480","Intro to Biostatistics with R","2453","Biological Sciences","13","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nunez Mir, Gabriela","20"
"BIOS","482","Mol and Dev Neurobiology Lab","2453","Biological Sciences","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chuang, Chiou-Fen","20"
"BIOS","484","Neuroscience I","2453","Biological Sciences","53","42","18","11","4","0","0","0","0","0","0","0","0","0","0","5","Richmond, Janet Elizabeth","133"
"BIOS","486","Animal Behav & Neuroethology","2453","Biological Sciences","22","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Park, Thomas J","24"
"BIOS","489","Cell Neurobiology Lab","2453","Biological Sciences","12","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Tchernookova, Boriana Krassimirova","18"
"BIOS","524","Mol Bio Principles & Methods","2453","Biological Sciences","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Orenic, Teresa Vales","12"
"BIOS","531","Ecology and Evolution I","2453","Biological Sciences","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hampton-Marcell, Jarrad Timothy","13"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","1","0","0","0","0","0","19","7","0","Warpeha, Katherine Mary","27"
"BIOS","592","Research Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","21","5","0","Stone, David E","26"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","37","2","0","Orenic, Teresa Vales","39"
"BLST","100","Introduction to Black Studies","2363","Black Studies","35","15","5","0","26","0","0","0","0","0","0","0","0","0","0","8","Jewell, Joseph Oscar","89"
"BLST","100","Introduction to Black Studies","2363","Black Studies","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Smith, Anthony","18"
"BLST","103","U.S. Black Politics & Culture","2363","Black Studies","10","14","2","0","0","0","0","0","1","0","0","0","0","0","0","3","Johnson, Cedric","30"
"BLST","110","Intro Af Am Lit, 1760-1910","2363","Black Studies","10","3","9","0","1","0","0","0","0","0","0","0","0","0","0","1","Jun, Helen Heran","24"
"BLST","191","African and Carribean Lit","2943","French and Francophone Studies","4","4","4","1","0","0","0","0","2","0","0","0","0","0","0","3","Brown, Nicholas Mainey","18"
"BLST","206","BLST & Production of Knowledge","2363","Black Studies","6","2","0","0","0","0","0","0","1","0","0","0","0","0","0","4","Forman, Tyrone A","13"
"BLST","207","Racism: Global Perspectives","2363","Black Studies","13","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Harrington, Jaira J","16"
"BLST","221","The Atlantic Slave Trade","2316","History","4","15","5","2","3","0","0","0","1","0","0","0","0","0","0","2","Hoppe, Kirk A","32"
"BLST","246","Black Lives in Hist Context","2363","Black Studies","10","4","1","0","2","0","0","0","0","0","0","0","0","0","0","2","Washington, Patrick C","19"
"BLST","247","Afr Amer Hist to 1877","2363","Black Studies","0","7","4","5","0","0","0","0","0","0","0","0","0","0","0","2","Blair, Cynthia M","18"
"BLST","249","Black Freedom Movements","2363","Black Studies","10","4","4","1","1","0","0","0","1","0","0","0","0","0","0","1","Jackson, Lynette A.","22"
"BLST","262","Black Cultural Studies","2363","Black Studies","1","9","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Jabir, Johari","14"
"BLST","272","Race, Gender, Sexuality","2363","Black Studies","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","2","Bost, Darius","14"
